OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1994-076A","COSMOS 2295 (GLONASS)","23396","CIS","675.73","64.03","19233","19027","LARGE","0","1994-11-20",""
"1989-061BT","USA 40 R/B DEB","23395","US","166.81","57.07","6803","516","SMALL","0","1989-08-08",""
"1989-061BS","USA 40 R/B DEB","23394","US","170.46","56.98","7091","520","","0","1989-08-08",""
"1989-061BR","USA 40 R/B DEB","23393","US","180.33","57.01","7875","515","","0","1989-08-08",""
"1989-061BQ","USA 40 R/B DEB","23392","US","167.67","56.99","6879","510","SMALL","0","1989-08-08",""
"1989-061BP","USA 40 R/B DEB","23391","US","168.40","56.95","6925","522","SMALL","0","1989-08-08",""
"1989-061BN","USA 40 R/B DEB","23390","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061BM","USA 40 R/B DEB","23389","US","171.98","56.94","7221","511","","0","1989-08-08",""
"1989-061BL","USA 40 R/B DEB","23388","US","154.13","57.01","5822","467","SMALL","0","1989-08-08",""
"1989-061BK","USA 40 R/B DEB","23387","US","180.83","57.03","7894","535","","0","1989-08-08",""
"1989-061BJ","USA 40 R/B DEB","23386","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061BH","USA 40 R/B DEB","23385","US","170.16","57.02","7058","529","SMALL","0","1989-08-08",""
"1989-061BG","USA 40 R/B DEB","23384","US","154.51","56.91","5806","514","","0","1989-08-08",""
"1989-061BF","USA 40 R/B DEB","23383","US","161.97","57.04","6469","461","SMALL","0","1989-08-08",""
"1989-061BE","USA 40 R/B DEB","23382","US","163.02","56.91","6520","494","","0","1989-08-08",""
"1989-061BD","USA 40 R/B DEB","23381","US","152.03","56.95","5643","472","SMALL","0","1989-08-08",""
"1989-061BC","USA 40 R/B DEB","23380","US","166.02","57.06","6750","506","SMALL","0","1989-08-08",""
"1989-061BB","USA 40 R/B DEB","23379","US","168.23","57.00","6902","532","SMALL","0","1989-08-08",""
"1989-061BA","USA 40 R/B DEB","23378","US","166.59","56.94","6787","515","SMALL","0","1989-08-08",""
"1989-061AZ","USA 40 R/B DEB","23377","US","163.36","57.02","6574","468","SMALL","0","1989-08-08",""
"1989-061AY","USA 40 R/B DEB","23376","US","154.96","56.95","5791","566","SMALL","0","1989-08-08",""
"1989-061AX","USA 40 R/B DEB","23375","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061AW","USA 40 R/B DEB","23374","US","167.84","57.10","6838","565","SMALL","0","1989-08-08",""
"1989-061AV","USA 40 R/B DEB","23373","US","168.10","57.01","6852","570","SMALL","0","1989-08-08",""
"1989-061AU","USA 40 R/B DEB","23372","US","162.11","57.02","6432","509","SMALL","0","1989-08-08",""
"1989-061AT","USA 40 R/B DEB","23371","US","164.30","56.97","6669","448","SMALL","0","1989-08-08",""
"1989-061AS","USA 40 R/B DEB","23370","US","151.69","57.04","5637","450","SMALL","0","1989-08-08",""
"1989-061AR","USA 40 R/B DEB","23369","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061AQ","USA 40 R/B DEB","23368","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061AP","USA 40 R/B DEB","23367","US","151.15","56.94","5554","488","SMALL","0","1989-08-08",""
"1989-061AN","USA 40 R/B DEB","23366","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061AM","USA 40 R/B DEB","23365","US","158.00","57.05","6126","480","SMALL","0","1989-08-08",""
"1989-061AL","USA 40 R/B DEB","23364","US","177.60","56.94","7649","527","","0","1989-08-08",""
"1989-061AK","USA 40 R/B DEB","23363","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061AJ","USA 40 R/B DEB","23362","US","158.15","56.88","6057","561","SMALL","0","1989-08-08",""
"1989-061AH","USA 40 R/B DEB","23361","US","159.12","57.08","6225","473","","0","1989-08-08",""
"1989-061AG","USA 40 R/B DEB","23360","US","170.03","57.01","7039","538","SMALL","0","1989-08-08",""
"1989-061AF","USA 40 R/B DEB","23359","US","145.97","56.93","5131","479","SMALL","0","1989-08-08",""
"1989-061AE","USA 40 R/B DEB","23358","US","167.00","56.89","6814","521","SMALL","0","1989-08-08",""
"1989-061AD","USA 40 R/B DEB","23357","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061AC","USA 40 R/B DEB","23356","US","154.61","56.93","5837","492","SMALL","0","1989-08-08",""
"1989-061AB","USA 40 R/B DEB","23355","US","172.07","57.01","7161","578","","0","1989-08-08",""
"1989-061AA","USA 40 R/B DEB","23354","US","169.14","57.03","6949","558","SMALL","0","1989-08-08",""
"1989-061Z","USA 40 R/B DEB","23353","US","163.56","56.98","6530","529","SMALL","0","1989-08-08",""
"1989-061Y","USA 40 R/B DEB","23352","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061X","USA 40 R/B DEB","23351","US","148.03","56.99","5293","490","SMALL","0","1989-08-08",""
"1994-074F","RESURS O1 DEB","23347","CIS","99.25","97.74","819","626","SMALL","0","1994-11-04",""
"1994-074E","RESURS O1 DEB","23346","CIS","100.44","98.43","910","649","SMALL","0","1994-11-04",""
"1994-074D","RESURS O1 DEB","23345","CIS","100.67","97.84","931","650","SMALL","0","1994-11-04",""
"1994-074C","RESURS O1 DEB","23344","CIS","99.04","98.19","804","622","SMALL","0","1994-11-04",""
"1994-074B","SL-16 R/B","23343","CIS","97.51","98.00","645","634","LARGE","0","1994-11-04",""
"1994-074A","RESURS O1","23342","CIS","97.33","97.93","632","630","LARGE","0","1994-11-04",""
"1994-071A","WIND","23333","US","","","","","","0","1994-11-01","HELIOCENTRIC ORBIT (SUN)"
"1994-070A","ASTRA 1D","23331","SES","1436.06","9.12","35800","35771","LARGE","0","1994-11-01",""
"1994-070A","ASTRA 1D","23331","SES","1436.13","9.12","35802","35773","LARGE","0","1994-11-01",""
"1994-069D","SL-12 R/B(2)","23330","CIS","1438.02","15.09","35926","35722","LARGE","0","1994-10-31",""
"1994-069A","ELEKTRO (GOMS)","23327","CIS","1436.05","15.09","35798","35773","SMALL","0","1994-10-31",""
"1994-068B","IRS P2 R/B","23324","IND","101.61","99.12","876","794","LARGE","0","1994-10-15",""
"1994-068A","IRS P2","23323","IND","101.14","98.94","813","812","LARGE","0","1994-10-15",""
"1994-067D","SL-12 R/B(2)","23322","CIS","1435.81","14.95","35825","35736","LARGE","0","1994-10-13",""
"1994-067A","EXPRESS 1","23319","CIS","1442.50","13.83","35916","35908","LARGE","0","1994-10-13",""
"1994-067A","EXPRESS 1","23319","CIS","1442.49","13.83","35916","35908","LARGE","0","1994-10-13",""
"1994-066B","SL-14 R/B","23318","CIS","97.37","82.54","649","617","LARGE","0","1994-10-11",""
"1994-066A","OKEAN 4","23317","CIS","96.79","82.54","618","591","LARGE","0","1994-10-11",""
"1994-065B","THAICOM 2","23314","THAI","1445.94","7.51","35992","35966","LARGE","0","1994-10-08",""
"1994-065B","THAICOM 2","23314","THAI","1445.95","7.51","35992","35966","LARGE","0","1994-10-08",""
"1994-065A","SOLIDARIDAD 2","23313","MEX","1456.50","8.93","36214","36156","LARGE","0","1994-10-08",""
"1994-065A","SOLIDARIDAD 2","23313","MEX","1456.50","8.93","36214","36157","LARGE","0","1994-10-08",""
"1975-052JZ","DELTA 1 DEB","23310","US","111.69","99.92","1552","1057","SMALL","0","1975-06-12",""
"1975-052JY","DELTA 1 DEB","23309","US","113.26","99.67","1679","1074","SMALL","0","1975-06-12",""
"1974-105C","COSMOS 700 DEB","23308","CIS","103.57","82.95","942","913","SMALL","0","1974-12-26",""
"1994-064A","NSS 703 (INTELSAT 703)","23305","SES","1450.12","7.88","36067","36055","LARGE","0","1994-10-06",""
"1993-059G","SL-16 DEB","23303","CIS","97.03","71.11","629","604","SMALL","0","1993-09-16",""
"1992-093JH","SL-16 DEB","23302","CIS","102.38","71.13","963","780","SMALL","0","1992-12-25",""
"1992-072D","ARIANE 42P+ DEB","23301","FR","410.22","7.24","23257","562","MEDIUM","0","1992-10-28",""
"1985-118U","SL-12 DEB","23297","CIS","307.64","67.17","16393","1042","SMALL","0","1985-12-24",""
"1985-118R","SL-12 DEB","23294","CIS","312.75","65.11","17077","692","MEDIUM","0","1985-12-24",""
"1985-118Q","SL-12 DEB","23293","CIS","337.26","65.60","18708","635","SMALL","0","1985-12-24",""
"1985-118P","SL-12 DEB","23292","CIS","323.62","65.28","17959","512","SMALL","0","1985-12-24",""
"1992-093JG","SL-16 DEB","23282","CIS","100.99","71.19","867","743","SMALL","0","1992-12-25",""
"1994-061B","SL-8 R/B","23279","CIS","103.35","82.97","1454","380","LARGE","0","1994-09-27",""
"1994-061A","COSMOS 2292","23278","CIS","106.14","82.98","1701","394","LARGE","0","1994-09-27",""
"1994-057E","DMSP 5D-2 F12 DEB","23277","US","98.10","98.14","677","658","MEDIUM","0","1994-08-29",""
"1994-017J","USA 101 DEB","23276","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1992-093JF","SL-16 DEB","23275","CIS","103.12","71.25","982","830","SMALL","0","1992-12-25",""
"1994-017H","USA 101 DEB","23274","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1994-017G","USA 101 DEB","23273","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1994-060D","SL-12 R/B(2)","23270","CIS","1439.18","14.81","35892","35802","LARGE","0","1994-09-21",""
"1994-060A","COSMOS 2291","23267","CIS","1436.32","14.74","35806","35776","LARGE","0","1994-09-21",""
"1991-009CW","SL-8 DEB","23265","CIS","117.21","74.00","1684","1427","SMALL","0","1991-02-12",""
"1991-009CV","SL-8 DEB","23264","CIS","118.75","74.07","1825","1425","SMALL","0","1991-02-12",""
"1991-009CU","SL-8 DEB","23263","CIS","118.96","74.13","1764","1504","SMALL","0","1991-02-12",""
"1990-081CS","CZ-4 DEB","23261","PRC","99.76","98.36","766","729","SMALL","0","1990-09-03",""
"1990-081CR","CZ-4 DEB","23260","PRC","98.14","98.00","680","660","SMALL","0","1990-09-03",""
"1990-081CQ","CZ-4 DEB","23259","PRC","100.95","98.52","816","792","SMALL","0","1990-09-03",""
"1990-081CP","CZ-4 DEB","23258","PRC","101.62","98.61","851","820","SMALL","0","1990-09-03",""
"1990-081CK","CZ-4 DEB","23254","PRC","100.26","98.73","822","720","SMALL","0","1990-09-03",""
"1994-057D","DMSP 5D-2 F12 DEB","23250","US","99.41","98.22","737","724","SMALL","0","1994-08-29",""
"1994-056C","ETS 6 DEB","23248","JPN","845.59","14.57","38660","7826","LARGE","0","1994-08-28",""
"1994-054B","TITAN 4 CENTAUR R/B","23247","US","1446.09","12.56","36484","35480","SMALL","0","1994-08-27",""
"1992-021P","ARIANE 44L+ DEB","23245","FR","640.02","3.78","35499","947","MEDIUM","0","1992-04-15",""
"1992-021N","ARIANE 44L+ DEB","23244","FR","650.02","4.64","35612","1345","LARGE","0","1992-04-15",""
"1989-027C","ARIANE 2 DEB","23243","FR","653.32","2.43","36525","600","MEDIUM","0","1989-04-02",""
"1989-027C","ARIANE 2 DEB","23243","FR","653.32","2.43","36526","600","MEDIUM","0","1989-04-02",""
"1992-021M","ARIANE 44L+ DEB","23242","FR","641.02","4.04","35611","886","MEDIUM","0","1992-04-15",""
"1992-021L","ARIANE 44L+ DEB","23241","FR","641.06","3.82","35582","917","MEDIUM","0","1992-04-15",""
"1992-021K","ARIANE 44L+ DEB","23240","FR","644.67","3.39","35561","1123","LARGE","0","1992-04-15",""
"1992-021J","ARIANE 44L+ DEB","23239","FR","643.44","3.57","35551","1070","MEDIUM","0","1992-04-15",""
"1992-021H","ARIANE 44L+ DEB","23238","FR","641.39","4.10","35589","927","MEDIUM","0","1992-04-15",""
"1992-021G","ARIANE 44L+ DEB","23237","FR","640.09","3.80","35520","929","MEDIUM","0","1992-04-15",""
"1994-057A","DMSP 5D-2 F12 (USA 106)","23233","US","101.72","98.99","848","832","LARGE","0","1994-08-29",""
"1991-015H","ARIANE 44LP DEB","23232","FR","140.10","6.97","4921","194","MEDIUM","0","1991-03-02",""
"1991-015H","ARIANE 44LP DEB","23232","FR","140.29","6.97","4938","193","MEDIUM","0","1991-03-02",""
"1994-056A","ETS 6","23230","JPN","861.80","14.99","38805","8435","LARGE","0","1994-08-28",""
"1994-055C","OPTUS B3 PKM","23229","AUS","679.62","24.11","38064","391","LARGE","0","1994-08-27",""
"1994-055A","OPTUS B3","23227","AUS","1459.05","9.03","36277","36193","LARGE","0","1994-08-27",""
"1994-054A","USA 105","23223","US","1436.03","11.80","35906","35664","","0","1994-08-27",""
"1994-050F","SL-12 R/B(2)","23208","CIS","674.70","65.73","19180","19027","LARGE","0","1994-08-11",""
"1994-050C","COSMOS 2288 (GLONASS)","23205","CIS","675.73","65.74","19134","19126","LARGE","0","1994-08-11",""
"1994-050B","COSMOS 2289 (GLONASS)","23204","CIS","675.73","65.73","19153","19107","LARGE","0","1994-08-11",""
"1994-050A","COSMOS 2287 (GLONASS)","23203","CIS","675.73","65.75","19153","19107","LARGE","0","1994-08-11",""
"1994-049C","ARIANE 44LP+ R/B","23201","FR","607.98","6.89","34445","345","LARGE","0","1994-08-10",""
"1994-049B","TURKSAT 1B","23200","TURK","1453.86","11.60","36221","36046","LARGE","0","1994-08-10",""
"1994-049B","TURKSAT 1B","23200","TURK","1453.85","11.60","36221","36046","LARGE","0","1994-08-10",""
"1994-049A","BRAZILSAT B1","23199","BRAZ","1450.86","9.69","36095","36055","LARGE","0","1994-08-10",""
"1994-046B","APEX R/B","23198","US","105.19","69.96","1658","348","LARGE","0","1994-08-03",""
"1994-048D","SL-6 R/B(2)","23197","CIS","706.40","67.79","35948","3844","LARGE","0","1994-08-05",""
"1994-048D","SL-6 R/B(2)","23197","CIS","706.39","67.79","35948","3843","LARGE","0","1994-08-05",""
"1994-048A","COSMOS 2286","23194","CIS","718.87","67.05","36864","3545","LARGE","0","1994-08-05",""
"1994-047A","DIRECTV 2 (DBS 2)","23192","US","1459.97","9.89","36297","36208","LARGE","0","1994-08-03",""
"1994-047A","DIRECTV 2 (DBS 2)","23192","US","1459.96","9.90","36297","36208","LARGE","0","1994-08-03",""
"1994-046A","APEX","23191","US","99.23","69.91","1110","333","LARGE","0","1994-08-03",""
"1994-045B","SL-8 R/B","23190","CIS","104.80","74.03","999","971","LARGE","0","1994-08-02",""
"1994-045A","COSMOS 2285","23189","CIS","104.93","74.03","1010","972","LARGE","0","1994-08-02",""
"1994-043A","APSTAR 1","23185","PRC","1449.01","11.11","36074","36004","LARGE","0","1994-07-21",""
"1994-041B","SL-8 R/B","23180","CIS","104.50","82.95","992","950","LARGE","0","1994-07-14",""
"1994-041A","NADEZHDA 4","23179","CIS","104.61","82.95","1003","949","LARGE","0","1994-07-14",""
"1994-040C","ARIANE 44L+ R/B","23177","FR","627.47","7.48","35441","359","LARGE","0","1994-07-08",""
"1994-040B","BS-3N","23176","JPN","1452.38","10.95","36141","36068","LARGE","0","1994-07-08",""
"1994-040A","INTELSAT 2 (PAS 2)","23175","US","1451.73","8.52","36125","36059","LARGE","0","1994-07-08",""
"1994-038D","SL-12 R/B(2)","23171","CIS","1448.29","14.40","36137","35912","LARGE","0","1994-07-06",""
"1994-038A","COSMOS 2282","23168","CIS","1436.21","14.18","35839","35738","LARGE","0","1994-07-06",""
"1989-061W","USA 40 R/B DEB","23167","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061V","USA 40 R/B DEB","23166","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061U","USA 40 R/B DEB","23165","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061T","USA 40 R/B DEB","23164","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061S","USA 40 R/B DEB","23163","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061R","USA 40 R/B DEB","23162","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061Q","USA 40 R/B DEB","23161","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061P","USA 40 R/B DEB","23160","US","","","","","","0","1989-08-08","NO ELEMENTS AVAILABLE"
"1989-061N","USA 40 R/B DEB","23159","US","146.84","57.03","5226","458","SMALL","0","1989-08-08",""
"1989-061M","USA 40 R/B DEB","23158","US","181.98","56.98","7979","540","","0","1989-08-08",""
"1994-035A","UFO 3 (USA 104)","23132","US","1435.76","11.49","35795","35765","LARGE","0","1994-06-24",""
"1989-061L","USA 40 R/B DEB","23131","US","160.04","56.98","6280","492","","0","1989-08-08",""
"1988-077M","TITAN 34D TRANSTAGE DEB","23130","US","717.80","27.74","39555","800","LARGE","0","1988-09-02",""
"1988-077M","TITAN 34D TRANSTAGE DEB","23130","US","717.80","27.73","39556","800","LARGE","0","1988-09-02",""
"1994-017F","USA 101 DEB","23129","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1994-017E","USA 101 DEB","23128","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1994-034D","ARIANE 44LP+ R/B","23127","FR","639.59","7.50","35989","435","LARGE","0","1994-06-17",""
"1994-034C","STRV 1B","23126","UK","426.79","7.15","24570","229","MEDIUM","0","1994-06-17",""
"1994-034B","STRV 1A","23125","UK","448.65","7.21","25799","271","MEDIUM","0","1994-06-17",""
"1994-034A","INTELSAT 702","23124","ITSO","1455.47","6.62","36233","36097","LARGE","0","1994-06-17",""
"1993-073E","METEOSAT 6 AKM","23118","ESA","1440.32","15.06","36168","35570","MEDIUM","0","1993-11-20",""
"1994-030D","SL-12 R/B(2)","23111","CIS","1386.76","13.77","35001","34630","LARGE","0","1994-05-20",""
"1994-030D","SL-12 R/B(2)","23111","CIS","1386.76","13.77","35001","34629","LARGE","0","1994-05-20",""
"1994-030A","GORIZONT 30","23108","CIS","1435.97","14.81","35792","35776","LARGE","0","1994-05-20",""
"1994-029B","PEGASUS R/B","23106","US","98.00","81.96","751","575","SMALL","0","1994-05-19",""
"1994-029A","STEP 2","23105","US","97.56","81.94","718","566","LARGE","0","1994-05-19",""
"1994-017D","USA 101 DEB","23103","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1994-026A","USA 103","23097","US","717.80","63.93","38586","1770","","0","1994-05-03",""
"1994-023F","SL-16 DEB","23094","CIS","104.83","70.99","1136","837","SMALL","0","1994-04-23",""
"1994-024B","SL-8 R/B","23093","CIS","104.51","82.95","980","963","LARGE","0","1994-04-26",""
"1994-024A","COSMOS 2279","23092","CIS","104.62","82.95","1002","952","LARGE","0","1994-04-26",""
"1994-023E","SL-16 DEB","23091","CIS","104.87","70.98","1138","838","SMALL","0","1994-04-23",""
"1994-023D","SL-16 DEB","23090","CIS","104.73","71.03","1122","841","SMALL","0","1994-04-23",""
"1994-023C","SL-16 DEB","23089","CIS","104.83","71.03","1133","840","SMALL","0","1994-04-23",""
"1994-023B","SL-16 R/B","23088","CIS","101.79","71.00","847","840","LARGE","0","1994-04-23",""
"1994-023A","COSMOS 2278","23087","CIS","101.85","71.05","854","839","LARGE","0","1994-04-23",""
"1994-022A","GOES 8","23051","US","1455.94","12.55","36202","36146","LARGE","0","1994-04-13",""
"1994-021F","SL-12 R/B(2)","23048","CIS","675.06","64.80","19144","19082","LARGE","0","1994-04-11",""
"1994-021C","COSMOS 2275 (GLONASS)","23045","CIS","675.73","64.78","19198","19062","LARGE","0","1994-04-11",""
"1994-021B","COSMOS 2277 (GLONASS)","23044","CIS","675.73","64.79","19261","18999","LARGE","0","1994-04-11",""
"1994-021A","COSMOS 2276 (GLONASS)","23043","CIS","675.74","64.80","19177","19083","LARGE","0","1994-04-11",""
"1988-077L","TITAN 34D TRANSTAGE DEB","23041","US","658.81","26.38","37095","309","","0","1988-09-02",""
"1988-077K","TITAN 34D TRANSTAGE DEB","23040","US","664.22","27.03","37292","387","MEDIUM","0","1988-09-02",""
"1988-077J","TITAN 34D TRANSTAGE DEB","23039","US","708.42","27.29","39319","573","LARGE","0","1988-09-02",""
"1988-077H","TITAN 34D TRANSTAGE DEB","23038","US","549.90","26.72","31362","350","MEDIUM","0","1988-09-02",""
"1988-077G","TITAN 34D TRANSTAGE DEB","23037","US","","","","","","0","1988-09-02","NO ELEMENTS AVAILABLE"
"1994-017C","TAURUS R/B","23032","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1994-017B","USA 102","23031","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1994-017A","USA 101","23030","US","","","","","","0","1994-03-13","NO ELEMENTS AVAILABLE"
"1994-016A","NAVSTAR 36 (USA 100)","23027","US","771.39","54.84","21568","21399","LARGE","0","1994-03-10",""
"1994-013C","DELTA 2 R/B(2)","23018","US","711.51","24.87","37163","2882","LARGE","0","1994-02-19",""
"1994-013A","GALAXY 1R","23016","US","1451.34","10.30","36104","36065","LARGE","0","1994-02-19",""
"1994-012D","SL-12 R/B(2)","23013","CIS","1467.74","15.50","36564","36244","LARGE","0","1994-02-18",""
"1994-012A","RADUGA 31","23010","CIS","1435.17","14.88","35793","35744","LARGE","0","1994-02-18",""
"1993-036C","SL-8 DEB","23007","CIS","99.88","74.03","762","744","SMALL","0","1993-06-16",""
"1994-011G","SL-14 R/B","23005","CIS","114.72","82.58","1475","1411","LARGE","0","1994-02-12",""
"1994-011F","COSMOS 2273","23004","CIS","114.03","82.58","1416","1406","LARGE","0","1994-02-12",""
